Hour,TaskCount,TotalGPU,TotalGPUHour,Count_RegionA_RealTimeInference,GPU_RegionA_RealTimeInference,GPUHour_RegionA_RealTimeInference,Count_RegionA_BatchInference,GPU_RegionA_BatchInference,GPUHour_RegionA_BatchInference,Count_RegionA_AITraining,GPU_RegionA_AITraining,GPUHour_RegionA_AITraining,Count_RegionB_RealTimeInference,GPU_RegionB_RealTimeInference,GPUHour_RegionB_RealTimeInference,Count_RegionB_BatchInference,GPU_RegionB_BatchInference,GPUHour_RegionB_BatchInference,Count_RegionB_AITraining,GPU_RegionB_AITraining,GPUHour_RegionB_AITraining,Count_RegionC_RealTimeInference,GPU_RegionC_RealTimeInference,GPUHour_RegionC_RealTimeInference,Count_RegionC_BatchInference,GPU_RegionC_BatchInference,GPUHour_RegionC_BatchInference,Count_RegionC_AITraining,GPU_RegionC_AITraining,GPUHour_RegionC_AITraining,Count_RegionD_RealTimeInference,GPU_RegionD_RealTimeInference,GPUHour_RegionD_RealTimeInference,Count_RegionD_BatchInference,GPU_RegionD_BatchInference,GPUHour_RegionD_BatchInference,Count_RegionD_AITraining,GPU_RegionD_AITraining,GPUHour_RegionD_AITraining,Count_RegionE_RealTimeInference,GPU_RegionE_RealTimeInference,GPUHour_RegionE_RealTimeInference,Count_RegionE_BatchInference,GPU_RegionE_BatchInference,GPUHour_RegionE_BatchInference,Count_RegionE_AITraining,GPU_RegionE_AITraining,GPUHour_RegionE_AITraining,Count_RegionF_RealTimeInference,GPU_RegionF_RealTimeInference,GPUHour_RegionF_RealTimeInference,Count_RegionF_BatchInference,GPU_RegionF_BatchInference,GPUHour_RegionF_BatchInference,Count_RegionF_AITraining,GPU_RegionF_AITraining,GPUHour_RegionF_AITraining
1943,23,574,1763.25,2.0,8.0,34.33333333333333,2.0,15.0,63.74999999999999,0.0,0.0,0.0,4.0,18.0,62.28333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,99.93333333333334,2.0,25.0,84.86666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,9.0,3.0,148.0,443.25000000000006,2.0,6.0,21.75,1.0,13.0,75.83333333333333,2.0,210.0,764.4000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93.0,103.85000000000001
1944,26,861,2262.5666666666666,3.0,16.0,36.91666666666667,1.0,4.0,6.266666666666667,0.0,0.0,0.0,4.0,19.0,55.666666666666664,1.0,23.0,16.099999999999998,0.0,0.0,0.0,3.0,16.0,53.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,4.2,4.0,308.0,357.81666666666666,0.0,0.0,0.0,2.0,27.0,84.73333333333335,7.0,434.0,1647.3666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1945,21,658,1756.2833333333333,3.0,10.0,30.433333333333334,1.0,21.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,103.41666666666666,0.0,0.0,0.0,3.0,15.0,62.65,3.0,49.0,253.06666666666666,1.0,94.0,167.63333333333335,0.0,0.0,0.0,1.0,21.0,81.55,1.0,57.0,27.55,0.0,0.0,0.0,1.0,9.0,23.849999999999998,4.0,317.0,883.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,48.0,114.38333333333334
1946,21,591,1960.5500000000002,2.0,7.0,27.833333333333336,1.0,19.0,85.81666666666666,0.0,0.0,0.0,4.0,14.0,34.93333333333333,0.0,0.0,0.0,1.0,59.0,164.21666666666667,3.0,13.0,39.650000000000006,1.0,7.0,13.533333333333333,1.0,124.0,235.6,0.0,0.0,0.0,2.0,28.0,133.7,1.0,54.0,332.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,11.0,1.0,7.0,44.1,0.0,0.0,0.0,3.0,229.0,838.0666666666667
1947,11,144,419.40000000000003,3.0,10.0,43.5,1.0,23.0,6.516666666666667,0.0,0.0,0.0,1.0,2.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.75,3.0,56.0,252.60000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.0,88.16666666666667,0.0,0.0,0.0,1.0,4.0,23.266666666666666,0.0,0.0,0.0
1948,30,1135,3586.5,1.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,31.066666666666666,1.0,23.0,144.51666666666665,0.0,0.0,0.0,4.0,21.0,103.86666666666667,3.0,26.0,56.63333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.0,46.0,149.56666666666666,4.0,298.0,798.15,0.0,0.0,0.0,2.0,25.0,121.38333333333333,5.0,352.0,1224.6,0.0,0.0,0.0,1.0,15.0,42.25,4.0,314.0,897.4666666666667
1949,21,454,1876.1,5.0,28.0,106.13333333333333,1.0,6.0,37.9,1.0,45.0,76.5,2.0,9.0,13.5,1.0,15.0,4.25,0.0,0.0,0.0,3.0,14.0,28.71666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,97.0,517.6500000000001,0.0,0.0,0.0,1.0,8.0,12.266666666666667,1.0,89.0,323.3666666666667,0.0,0.0,0.0,1.0,23.0,24.916666666666664,2.0,120.0,730.9
1950,20,437,1751.1833333333334,3.0,12.0,48.849999999999994,1.0,20.0,55.666666666666664,0.0,0.0,0.0,4.0,19.0,107.25,3.0,34.0,82.56666666666666,0.0,0.0,0.0,1.0,1.0,2.6333333333333333,2.0,34.0,112.51666666666665,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,96.7,2.0,197.0,865.3333333333333,0.0,0.0,0.0,1.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,370.6666666666667
1951,20,682,1858.7666666666667,2.0,3.0,18.55,2.0,36.0,194.76666666666665,1.0,65.0,61.75,2.0,10.0,50.45,2.0,10.0,20.633333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,122.85,1.0,18.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,172.0,456.95000000000005,0.0,0.0,0.0,1.0,11.0,53.349999999999994,1.0,119.0,364.93333333333334,0.0,0.0,0.0,1.0,20.0,35.66666666666667,2.0,197.0,450.66666666666674
1952,28,842,3174.366666666667,3.0,14.0,24.25,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,32.96666666666667,1.0,13.0,11.700000000000001,1.0,38.0,49.4,1.0,7.0,8.166666666666668,0.0,0.0,0.0,1.0,19.0,91.83333333333333,1.0,1.0,1.5,4.0,66.0,276.9,3.0,184.0,817.4166666666666,0.0,0.0,0.0,2.0,24.0,12.833333333333332,5.0,392.0,1561.4666666666667,0.0,0.0,0.0,1.0,5.0,28.166666666666668,2.0,70.0,257.76666666666665
1953,24,526,1673.8666666666666,6.0,18.0,53.766666666666666,3.0,41.0,130.03333333333336,1.0,37.0,54.88333333333333,1.0,5.0,7.75,3.0,67.0,286.54999999999995,0.0,0.0,0.0,1.0,4.0,23.466666666666665,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,27.53333333333333,2.0,15.0,79.75,3.0,224.0,559.3,1.0,7.0,4.8999999999999995,1.0,17.0,38.53333333333333,1.0,84.0,407.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1954,16,601,2406.2666666666664,3.0,11.0,49.71666666666667,0.0,0.0,0.0,1.0,109.0,434.18333333333334,1.0,5.0,17.666666666666664,1.0,10.0,50.83333333333333,0.0,0.0,0.0,2.0,11.0,48.85,1.0,11.0,13.933333333333334,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,39.416666666666664,2.0,217.0,1216.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,86.0,24.366666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2.0,116.0,510.79999999999995
1955,17,633,1964.3,0.0,0.0,0.0,1.0,10.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,23.349999999999998,2.0,31.0,113.95000000000002,0.0,0.0,0.0,1.0,7.0,4.433333333333334,2.0,20.0,45.66666666666667,3.0,208.0,910.4333333333334,0.0,0.0,0.0,1.0,6.0,27.699999999999996,2.0,142.0,502.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,202.0,326.6666666666667
1956,21,517,2000.7166666666667,2.0,10.0,56.83333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,61.05,3.0,34.0,174.33333333333331,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,176.91666666666669,5.0,352.0,1231.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,95.39999999999999,0.0,0.0,0.0,3.0,46.0,195.88333333333333,0.0,0.0,0.0
1957,11,374,1591.4333333333334,3.0,12.0,68.83333333333334,1.0,20.0,83.0,0.0,0.0,0.0,1.0,3.0,4.65,0.0,0.0,0.0,1.0,77.0,336.2333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,115.13333333333334,0.0,0.0,0.0,1.0,20.0,83.33333333333334,1.0,67.0,310.43333333333334,1.0,6.0,4.3999999999999995,0.0,0.0,0.0,1.0,125.0,585.4166666666667
1958,26,340,1127.7666666666667,4.0,10.0,33.166666666666664,4.0,66.0,274.93333333333334,0.0,0.0,0.0,3.0,15.0,69.05,3.0,50.0,237.06666666666666,1.0,95.0,223.25,4.0,15.0,62.33333333333333,2.0,24.0,53.2,0.0,0.0,0.0,1.0,2.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,51.300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,3.0,54.0,111.16666666666669,0.0,0.0,0.0
1959,25,920,2699.2833333333338,0.0,0.0,0.0,2.0,35.0,55.58333333333333,0.0,0.0,0.0,1.0,5.0,5.666666666666666,1.0,18.0,92.7,0.0,0.0,0.0,2.0,8.0,37.96666666666667,2.0,31.0,100.91666666666666,1.0,37.0,181.91666666666669,1.0,4.0,7.133333333333334,2.0,40.0,174.76666666666665,4.0,187.0,665.3166666666667,0.0,0.0,0.0,1.0,8.0,48.266666666666666,6.0,511.0,1166.5833333333335,0.0,0.0,0.0,2.0,36.0,162.46666666666667,0.0,0.0,0.0
1960,21,686,1960.7666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,84.7,1.0,17.0,97.75,1.0,113.0,201.51666666666668,0.0,0.0,0.0,2.0,31.0,83.30000000000001,0.0,0.0,0.0,1.0,5.0,10.75,3.0,44.0,203.64999999999998,4.0,234.0,510.65000000000003,0.0,0.0,0.0,1.0,8.0,19.733333333333334,1.0,91.0,392.81666666666666,0.0,0.0,0.0,1.0,13.0,69.76666666666667,2.0,110.0,286.1333333333333
1961,31,963,3413.8333333333335,7.0,27.0,108.55,1.0,7.0,17.03333333333333,2.0,122.0,135.76666666666668,2.0,13.0,25.583333333333336,0.0,0.0,0.0,1.0,93.0,601.4,2.0,2.0,11.166666666666668,2.0,41.0,200.78333333333333,0.0,0.0,0.0,1.0,1.0,2.3333333333333335,2.0,32.0,189.1,5.0,359.0,1269.9833333333333,0.0,0.0,0.0,3.0,49.0,225.73333333333335,2.0,209.0,611.0666666666667,0.0,0.0,0.0,1.0,8.0,15.333333333333334,0.0,0.0,0.0
1962,19,943,3438.866666666667,1.0,4.0,24.066666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,35.733333333333334,1.0,12.0,16.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.0,103.8,6.0,459.0,1748.1833333333334,0.0,0.0,0.0,1.0,5.0,18.666666666666668,2.0,131.0,598.7166666666667,0.0,0.0,0.0,1.0,16.0,60.8,3.0,268.0,832.5
1963,10,284,966.1666666666667,1.0,3.0,12.95,1.0,21.0,115.85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,15.866666666666667,0.0,0.0,0.0,1.0,7.0,37.91666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,92.83333333333333,2.0,193.0,655.6666666666667,1.0,6.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,32.583333333333336,0.0,0.0,0.0
1964,17,751,2335.883333333333,1.0,5.0,20.583333333333332,2.0,41.0,59.3,0.0,0.0,0.0,1.0,3.0,7.299999999999999,2.0,28.0,107.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,28.583333333333332,0.0,0.0,0.0,2.0,155.0,596.75,1.0,2.0,0.5333333333333333,2.0,30.0,129.46666666666667,3.0,329.0,633.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,151.0,752.5666666666666
1965,15,547,1886.6,1.0,7.0,35.11666666666667,1.0,15.0,44.25,0.0,0.0,0.0,1.0,2.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,34.416666666666664,0.0,0.0,0.0,1.0,76.0,140.6,0.0,0.0,0.0,3.0,58.0,112.55,1.0,59.0,80.63333333333334,1.0,6.0,35.6,1.0,14.0,56.699999999999996,2.0,190.0,681.0666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,106.0,664.2666666666667
1966,23,753,3117.2,2.0,9.0,29.03333333333333,2.0,35.0,173.7,0.0,0.0,0.0,2.0,8.0,12.533333333333331,0.0,0.0,0.0,1.0,127.0,84.66666666666666,2.0,7.0,30.200000000000003,2.0,25.0,100.58333333333334,1.0,65.0,423.5833333333333,0.0,0.0,0.0,4.0,44.0,102.13333333333334,1.0,109.0,683.0666666666666,0.0,0.0,0.0,2.0,31.0,52.366666666666674,2.0,220.0,1122.7333333333331,0.0,0.0,0.0,1.0,8.0,29.6,1.0,65.0,273.0
1967,20,608,1631.1666666666667,2.0,9.0,28.299999999999997,1.0,22.0,37.766666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67.0,130.65,4.0,9.0,42.400000000000006,1.0,14.0,87.03333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,8.55,5.0,415.0,1079.0833333333335,1.0,7.0,3.3833333333333333,3.0,32.0,122.76666666666668,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,91.23333333333333,0.0,0.0,0.0
1968,23,786,2832.4666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,5.683333333333334,1.0,16.0,87.46666666666667,0.0,0.0,0.0,1.0,3.0,11.0,2.0,44.0,126.51666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,48.18333333333334,5.0,263.0,1447.7,0.0,0.0,0.0,2.0,24.0,95.85,2.0,242.0,438.06666666666666,0.0,0.0,0.0,4.0,45.0,147.65,2.0,132.0,424.34999999999997
1969,19,832,3466.7666666666664,1.0,5.0,28.583333333333336,0.0,0.0,0.0,2.0,239.0,1381.4666666666667,2.0,6.0,10.833333333333332,1.0,16.0,69.6,1.0,100.0,600.0,1.0,3.0,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,93.33333333333334,2.0,230.0,780.8333333333333,0.0,0.0,0.0,2.0,28.0,85.26666666666667,2.0,125.0,244.68333333333334,0.0,0.0,0.0,3.0,34.0,45.36666666666667,1.0,26.0,110.5
1970,16,408,1310.7666666666667,2.0,11.0,32.71666666666666,2.0,24.0,96.93333333333334,0.0,0.0,0.0,2.0,3.0,8.433333333333334,0.0,0.0,0.0,1.0,31.0,37.71666666666666,1.0,6.0,6.7,1.0,17.0,75.08333333333334,0.0,0.0,0.0,1.0,5.0,10.5,1.0,14.0,35.0,2.0,107.0,280.48333333333335,0.0,0.0,0.0,0.0,0.0,0.0,2.0,168.0,698.6,0.0,0.0,0.0,1.0,22.0,28.6,0.0,0.0,0.0
1971,21,367,921.3333333333333,3.0,10.0,12.55,1.0,8.0,46.666666666666664,0.0,0.0,0.0,4.0,16.0,49.5,1.0,23.0,72.83333333333333,0.0,0.0,0.0,1.0,3.0,13.7,4.0,71.0,146.5,1.0,42.0,15.399999999999999,1.0,7.0,13.183333333333334,1.0,6.0,11.2,2.0,155.0,513.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,26.3,0.0,0.0,0.0
1972,13,440,1630.2833333333333,1.0,6.0,25.6,2.0,25.0,60.14999999999999,0.0,0.0,0.0,3.0,9.0,36.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,146.0,175.76666666666665,0.0,0.0,0.0,0.0,0.0,0.0,2.0,56.0,344.1166666666667,0.0,0.0,0.0,0.0,0.0,0.0,3.0,198.0,988.3166666666666
1973,11,195,455.5833333333333,2.0,11.0,19.65,1.0,5.0,26.25,0.0,0.0,0.0,1.0,4.0,4.2,1.0,6.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,63.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,81.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,86.0,32.96666666666667,1.0,2.0,9.633333333333333,0.0,0.0,0.0,2.0,54.0,217.03333333333333
1974,20,915,3387.95,2.0,6.0,35.21666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,28.833333333333332,0.0,0.0,0.0,1.0,5.0,30.083333333333332,0.0,0.0,0.0,2.0,115.0,290.8333333333333,0.0,0.0,0.0,2.0,27.0,88.63333333333333,5.0,376.0,1077.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,95.0,384.9833333333333,0.0,0.0,0.0,1.0,17.0,56.95,3.0,269.0,1395.4166666666667
1975,22,781,2969.05,3.0,15.0,55.483333333333334,2.0,29.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,44.0,131.26666666666665,0.0,0.0,0.0,1.0,5.0,10.0,1.0,16.0,75.2,0.0,0.0,0.0,1.0,1.0,6.583333333333333,1.0,12.0,50.400000000000006,5.0,386.0,1393.6,0.0,0.0,0.0,1.0,10.0,26.666666666666664,3.0,177.0,656.45,0.0,0.0,0.0,1.0,10.0,39.33333333333333,1.0,76.0,480.06666666666666
1976,22,560,1755.05,3.0,7.0,18.616666666666667,3.0,62.0,203.06666666666666,1.0,87.0,571.3,1.0,6.0,6.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,30.55,2.0,24.0,133.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,29.616666666666667,3.0,253.0,403.73333333333335,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,269.0,1.0,6.0,21.2,2.0,23.0,68.36666666666667,0.0,0.0,0.0
1977,18,457,1691.3666666666666,1.0,7.0,13.066666666666666,3.0,44.0,146.11666666666667,0.0,0.0,0.0,1.0,2.0,0.4666666666666667,2.0,31.0,121.51666666666668,0.0,0.0,0.0,4.0,15.0,74.28333333333333,2.0,20.0,118.60000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,124.0,620.0,0.0,0.0,0.0,1.0,7.0,3.033333333333333,3.0,207.0,594.2833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978,21,842,2638.9666666666667,2.0,8.0,28.7,1.0,17.0,65.45,0.0,0.0,0.0,1.0,5.0,10.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.183333333333333,2.0,27.0,55.7,1.0,77.0,147.58333333333334,0.0,0.0,0.0,2.0,18.0,48.56666666666666,5.0,284.0,870.6666666666667,0.0,0.0,0.0,1.0,11.0,33.55,3.0,261.0,899.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,133.0,476.23333333333335
1979,24,788,3094.5166666666664,0.0,0.0,0.0,1.0,11.0,46.56666666666667,1.0,61.0,41.68333333333334,2.0,10.0,32.06666666666667,4.0,57.0,157.93333333333334,1.0,80.0,462.66666666666663,4.0,15.0,71.16666666666666,1.0,4.0,17.866666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,153.0,980.6833333333334,0.0,0.0,0.0,2.0,25.0,92.41666666666667,3.0,165.0,465.93333333333334,0.0,0.0,0.0,1.0,14.0,30.800000000000004,2.0,193.0,694.7333333333333
1980,23,670,2473.1666666666665,1.0,2.0,8.133333333333333,2.0,23.0,71.66666666666666,1.0,72.0,208.79999999999998,2.0,8.0,25.3,1.0,5.0,1.5,0.0,0.0,0.0,1.0,3.0,0.65,1.0,20.0,82.0,1.0,96.0,460.79999999999995,0.0,0.0,0.0,1.0,20.0,85.0,3.0,205.0,767.5833333333334,0.0,0.0,0.0,3.0,34.0,105.75,3.0,81.0,354.5333333333333,0.0,0.0,0.0,1.0,5.0,16.0,2.0,96.0,285.45
1981,24,834,2797.9,2.0,8.0,8.516666666666667,2.0,37.0,141.45,1.0,30.0,100.5,2.0,5.0,7.916666666666666,1.0,7.0,13.766666666666666,1.0,74.0,376.16666666666663,3.0,15.0,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,34.0,100.13333333333333,2.0,226.0,542.2333333333335,1.0,1.0,6.183333333333334,0.0,0.0,0.0,1.0,101.0,461.2333333333333,1.0,2.0,7.733333333333333,0.0,0.0,0.0,4.0,294.0,979.5666666666667
1982,20,564,1741.0,2.0,8.0,45.05,3.0,49.0,200.3,0.0,0.0,0.0,1.0,7.0,16.8,0.0,0.0,0.0,1.0,91.0,436.8,3.0,14.0,48.983333333333334,0.0,0.0,0.0,1.0,91.0,30.333333333333332,0.0,0.0,0.0,2.0,30.0,104.6,2.0,124.0,192.66666666666669,2.0,8.0,34.266666666666666,1.0,13.0,29.25,2.0,129.0,601.9499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,26,818,2198.4166666666665,2.0,7.0,38.949999999999996,2.0,21.0,50.05,1.0,64.0,44.8,2.0,9.0,55.05,4.0,46.0,148.05,0.0,0.0,0.0,2.0,4.0,22.65,1.0,16.0,33.06666666666667,1.0,109.0,203.46666666666667,0.0,0.0,0.0,2.0,28.0,52.266666666666666,3.0,309.0,944.6,0.0,0.0,0.0,1.0,23.0,122.28333333333333,2.0,72.0,205.60000000000002,0.0,0.0,0.0,0.0,0.0,0.0,3.0,110.0,277.5833333333333
1984,23,810,2545.3,2.0,8.0,7.166666666666667,1.0,16.0,80.8,0.0,0.0,0.0,3.0,12.0,42.88333333333333,1.0,4.0,19.733333333333334,0.0,0.0,0.0,2.0,11.0,58.633333333333326,1.0,6.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,373.0,846.3,0.0,0.0,0.0,3.0,56.0,226.98333333333335,3.0,153.0,742.7333333333333,0.0,0.0,0.0,1.0,5.0,13.666666666666668,2.0,166.0,489.70000000000005
1985,16,431,1557.2333333333333,2.0,6.0,7.183333333333334,2.0,43.0,173.8,1.0,20.0,115.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,18.25,1.0,19.0,44.01666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,68.23333333333333,3.0,158.0,768.1333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,78.0,252.20000000000002,0.0,0.0,0.0,1.0,20.0,22.0,1.0,65.0,87.75
1986,19,452,1838.1499999999999,2.0,9.0,42.166666666666664,3.0,48.0,201.15,0.0,0.0,0.0,2.0,10.0,26.78333333333333,2.0,38.0,57.58333333333334,1.0,76.0,74.73333333333333,3.0,14.0,59.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,42.0,2.0,151.0,832.3,0.0,0.0,0.0,1.0,15.0,48.5,1.0,73.0,405.15,0.0,0.0,0.0,1.0,9.0,48.45,0.0,0.0,0.0
1987,18,729,2244.2999999999997,2.0,5.0,6.316666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,105.33333333333333,0.0,0.0,0.0,2.0,3.0,3.4166666666666665,2.0,33.0,110.23333333333335,0.0,0.0,0.0,1.0,7.0,4.666666666666666,0.0,0.0,0.0,6.0,473.0,1511.0666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2.0,76.0,88.06666666666666,0.0,0.0,0.0,1.0,20.0,122.33333333333333,1.0,92.0,292.8666666666667
1988,21,489,1638.3333333333333,4.0,13.0,34.11666666666667,2.0,43.0,139.16666666666669,0.0,0.0,0.0,2.0,10.0,54.6,1.0,8.0,12.133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,59.733333333333334,1.0,88.0,353.46666666666664,3.0,18.0,77.13333333333333,1.0,23.0,106.95,2.0,155.0,315.9333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,304.0,0.0,0.0,0.0,1.0,22.0,26.033333333333335,2.0,47.0,155.06666666666666
1989,17,658,2733.6,2.0,5.0,14.583333333333332,1.0,14.0,68.13333333333333,1.0,116.0,607.0666666666667,3.0,15.0,42.28333333333333,1.0,13.0,7.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,64.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,26.633333333333333,4.0,381.0,1678.6166666666666,0.0,0.0,0.0,1.0,23.0,148.35,1.0,40.0,70.66666666666666,0.0,0.0,0.0,1.0,13.0,5.633333333333334,0.0,0.0,0.0
1990,27,514,1842.3333333333335,5.0,23.0,83.95,2.0,15.0,59.75,0.0,0.0,0.0,1.0,7.0,41.65,4.0,61.0,318.85,1.0,50.0,152.5,1.0,6.0,15.1,3.0,37.0,143.35,0.0,0.0,0.0,1.0,4.0,7.0,1.0,11.0,64.71666666666667,4.0,233.0,759.2833333333334,0.0,0.0,0.0,2.0,35.0,110.44999999999999,1.0,28.0,62.06666666666667,1.0,4.0,23.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0
1991,22,894,3308.05,1.0,5.0,3.0833333333333335,2.0,24.0,98.66666666666667,1.0,125.0,708.3333333333334,1.0,4.0,6.066666666666666,3.0,34.0,82.75,0.0,0.0,0.0,1.0,6.0,29.6,2.0,21.0,120.65,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,40.58333333333333,5.0,392.0,1255.4833333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,105.0,43.75,0.0,0.0,0.0,1.0,5.0,8.416666666666666,2.0,144.0,910.6666666666667
1992,20,550,2463.133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,15.95,2.0,37.0,121.93333333333332,1.0,31.0,171.01666666666665,3.0,13.0,43.75,1.0,13.0,35.96666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,104.0,4.0,172.0,516.55,0.0,0.0,0.0,0.0,0.0,0.0,2.0,113.0,651.2833333333334,0.0,0.0,0.0,3.0,51.0,249.64999999999998,1.0,94.0,553.0333333333334
