TaskID,任务类型,源区域,目标区域,到达小时,开工小时,等待_h,时延_ms,是否迁移
45179,BatchInference,RegionD,RegionD,1107,1169,62.0,5.0,False
23778,BatchInference,RegionA,RegionD,1108,1124,16.0,65.0,True
21337,BatchInference,RegionF,RegionE,1109,1129,20.0,18.0,True
3564,BatchInference,RegionC,RegionE,1107,1161,54.0,70.0,True
16989,AITraining,RegionB,RegionD,1104,1104,0.0,60.0,True
28022,AITraining,RegionB,RegionF,1103,1103,0.0,79.0,True
46778,AITraining,RegionD,RegionB,1102,1102,0.0,60.0,True
15342,AITraining,RegionA,RegionD,1104,1104,0.0,65.0,True
20957,AITraining,RegionA,RegionA,1107,1147,40.0,5.0,False
42603,AITraining,RegionF,RegionE,1106,1106,0.0,18.0,True
38014,AITraining,RegionD,RegionD,1107,1144,37.0,5.0,False
39391,BatchInference,RegionB,RegionD,1107,1149,42.0,60.0,True
15790,AITraining,RegionD,RegionD,1102,1102,0.0,5.0,False
26543,BatchInference,RegionD,RegionE,1105,1105,0.0,22.0,True
21623,BatchInference,RegionC,RegionE,1108,1129,21.0,70.0,True
40734,BatchInference,RegionA,RegionE,1104,1104,0.0,78.0,True
31860,BatchInference,RegionA,RegionD,1103,1103,0.0,65.0,True
35772,BatchInference,RegionD,RegionD,1103,1103,0.0,5.0,False
15317,BatchInference,RegionB,RegionE,1103,1103,0.0,74.0,True
16939,BatchInference,RegionC,RegionC,1107,1173,66.0,5.0,False
12534,BatchInference,RegionF,RegionF,1104,1104,0.0,5.0,False
21481,BatchInference,RegionF,RegionC,1108,1152,44.0,76.0,True
44831,BatchInference,RegionD,RegionD,1103,1103,0.0,5.0,False
19122,AITraining,RegionD,RegionD,1103,1103,0.0,5.0,False
8921,AITraining,RegionC,RegionF,1104,1104,0.0,76.0,True
29116,AITraining,RegionF,RegionA,1106,1106,0.0,82.0,True
7582,AITraining,RegionF,RegionC,1103,1103,0.0,76.0,True
49006,BatchInference,RegionA,RegionE,1101,1101,0.0,78.0,True
6749,BatchInference,RegionA,RegionA,1102,1102,0.0,5.0,False
37501,BatchInference,RegionA,RegionD,1106,1127,21.0,65.0,True
29022,BatchInference,RegionC,RegionE,1103,1103,0.0,70.0,True
29947,BatchInference,RegionC,RegionE,1104,1104,0.0,70.0,True
4367,BatchInference,RegionE,RegionA,1103,1103,0.0,78.0,True
28956,BatchInference,RegionC,RegionE,1107,1131,24.0,70.0,True
2076,BatchInference,RegionD,RegionE,1103,1103,0.0,22.0,True
19139,BatchInference,RegionE,RegionE,1104,1171,67.0,5.0,False
22580,BatchInference,RegionC,RegionD,1102,1102,0.0,58.0,True
13681,BatchInference,RegionE,RegionE,1103,1103,0.0,5.0,False
15110,BatchInference,RegionD,RegionD,1103,1103,0.0,5.0,False
24522,BatchInference,RegionC,RegionE,1106,1135,29.0,70.0,True
39398,BatchInference,RegionB,RegionF,1105,1167,62.0,79.0,True
29797,AITraining,RegionE,RegionE,1101,1101,0.0,5.0,False
5586,AITraining,RegionE,RegionC,1103,1103,0.0,70.0,True
46425,AITraining,RegionE,RegionD,1105,1105,0.0,22.0,True
14240,AITraining,RegionA,RegionD,1103,1103,0.0,65.0,True
45507,AITraining,RegionE,RegionF,1102,1102,0.0,18.0,True
45181,AITraining,RegionF,RegionF,1106,1161,55.0,5.0,False
43173,AITraining,RegionF,RegionA,1101,1101,0.0,82.0,True
19326,AITraining,RegionD,RegionD,1101,1101,0.0,5.0,False
29503,AITraining,RegionF,RegionB,1104,1104,0.0,79.0,True
48725,AITraining,RegionD,RegionA,1106,1115,9.0,65.0,True
8625,BatchInference,RegionA,RegionC,1106,1169,63.0,15.0,True
26236,BatchInference,RegionE,RegionB,1106,1171,65.0,74.0,True
27942,BatchInference,RegionF,RegionE,1103,1162,59.0,18.0,True
29959,AITraining,RegionD,RegionE,1103,1103,0.0,22.0,True
26122,AITraining,RegionD,RegionE,1103,1144,41.0,22.0,True
11436,AITraining,RegionE,RegionD,1100,1100,0.0,22.0,True
26976,AITraining,RegionE,RegionF,1099,1099,0.0,18.0,True
10524,AITraining,RegionE,RegionD,1104,1124,20.0,22.0,True
34442,BatchInference,RegionE,RegionB,1102,1102,0.0,74.0,True
29247,BatchInference,RegionE,RegionF,1101,1101,0.0,18.0,True
15707,BatchInference,RegionD,RegionD,1104,1135,31.0,5.0,False
7172,AITraining,RegionD,RegionD,1101,1101,0.0,5.0,False
27925,BatchInference,RegionB,RegionD,1102,1102,0.0,60.0,True
16775,BatchInference,RegionC,RegionC,1101,1101,0.0,5.0,False
42,BatchInference,RegionC,RegionC,1105,1124,19.0,5.0,False
21901,BatchInference,RegionF,RegionB,1105,1140,35.0,79.0,True
1656,AITraining,RegionE,RegionF,1100,1100,0.0,18.0,True
17858,AITraining,RegionE,RegionD,1100,1100,0.0,22.0,True
38976,AITraining,RegionA,RegionE,1098,1098,0.0,78.0,True
22921,AITraining,RegionD,RegionB,1101,1101,0.0,60.0,True
10048,AITraining,RegionF,RegionC,1099,1099,0.0,76.0,True
26005,AITraining,RegionE,RegionA,1100,1100,0.0,78.0,True
484,AITraining,RegionF,RegionD,1103,1152,49.0,25.0,True
11439,AITraining,RegionF,RegionD,1098,1098,0.0,25.0,True
34558,BatchInference,RegionC,RegionD,1101,1101,0.0,58.0,True
12159,BatchInference,RegionE,RegionF,1098,1098,0.0,18.0,True
22487,BatchInference,RegionB,RegionD,1104,1158,54.0,60.0,True
34227,BatchInference,RegionA,RegionD,1102,1147,45.0,65.0,True
28565,AITraining,RegionF,RegionD,1101,1101,0.0,25.0,True
39258,AITraining,RegionA,RegionA,1100,1100,0.0,5.0,False
12718,AITraining,RegionF,RegionF,1101,1101,0.0,5.0,False
17483,AITraining,RegionD,RegionE,1099,1099,0.0,22.0,True
30284,AITraining,RegionF,RegionD,1102,1170,68.0,25.0,True
14312,AITraining,RegionF,RegionB,1100,1100,0.0,79.0,True
32140,BatchInference,RegionE,RegionC,1100,1100,0.0,70.0,True
10954,BatchInference,RegionA,RegionD,1100,1100,0.0,65.0,True
6681,BatchInference,RegionD,RegionD,1100,1100,0.0,5.0,False
7204,BatchInference,RegionB,RegionD,1103,1163,60.0,60.0,True
25977,BatchInference,RegionB,RegionE,1100,1100,0.0,74.0,True
47151,BatchInference,RegionB,RegionB,1103,1125,22.0,5.0,False
47018,BatchInference,RegionA,RegionC,1101,1169,68.0,15.0,True
10963,BatchInference,RegionC,RegionF,1101,1171,70.0,76.0,True
4928,BatchInference,RegionB,RegionD,1099,1099,0.0,60.0,True
13295,AITraining,RegionF,RegionF,1098,1098,0.0,5.0,False
4392,BatchInference,RegionD,RegionC,1099,1099,0.0,58.0,True
25675,AITraining,RegionD,RegionD,1098,1098,0.0,5.0,False
39733,BatchInference,RegionC,RegionE,1100,1100,0.0,70.0,True
20210,AITraining,RegionC,RegionC,1101,1101,0.0,5.0,False
41896,BatchInference,RegionA,RegionC,1101,1101,0.0,15.0,True
13500,BatchInference,RegionA,RegionD,1097,1097,0.0,65.0,True
20478,BatchInference,RegionF,RegionB,1098,1098,0.0,79.0,True
26552,BatchInference,RegionF,RegionE,1101,1101,0.0,18.0,True
27593,BatchInference,RegionD,RegionD,1096,1096,0.0,5.0,False
33682,BatchInference,RegionF,RegionE,1101,1101,0.0,18.0,True
8851,BatchInference,RegionC,RegionB,1098,1098,0.0,14.0,True
28739,BatchInference,RegionB,RegionE,1100,1100,0.0,74.0,True
16311,BatchInference,RegionD,RegionC,1101,1101,0.0,58.0,True
39610,BatchInference,RegionD,RegionE,1100,1100,0.0,22.0,True
49739,BatchInference,RegionE,RegionD,1097,1097,0.0,22.0,True
32199,AITraining,RegionF,RegionB,1100,1100,0.0,79.0,True
38557,AITraining,RegionC,RegionB,1099,1099,0.0,14.0,True
33244,AITraining,RegionD,RegionD,1098,1098,0.0,5.0,False
30353,AITraining,RegionD,RegionE,1100,1100,0.0,22.0,True
39881,AITraining,RegionF,RegionF,1099,1099,0.0,5.0,False
37812,BatchInference,RegionD,RegionD,1098,1098,0.0,5.0,False
13167,BatchInference,RegionC,RegionA,1098,1098,0.0,15.0,True
11634,BatchInference,RegionD,RegionF,1096,1096,0.0,25.0,True
43148,AITraining,RegionA,RegionD,1095,1095,0.0,65.0,True
22340,AITraining,RegionF,RegionE,1096,1096,0.0,18.0,True
35966,AITraining,RegionC,RegionA,1095,1095,0.0,15.0,True
5704,AITraining,RegionE,RegionC,1099,1099,0.0,70.0,True
34082,AITraining,RegionF,RegionD,1099,1099,0.0,25.0,True
34230,AITraining,RegionD,RegionF,1099,1099,0.0,25.0,True
32540,AITraining,RegionF,RegionF,1096,1096,0.0,5.0,False
36837,AITraining,RegionF,RegionB,1098,1098,0.0,79.0,True
6302,AITraining,RegionF,RegionD,1098,1098,0.0,25.0,True
38051,BatchInference,RegionF,RegionF,1094,1094,0.0,5.0,False
41793,BatchInference,RegionC,RegionC,1097,1097,0.0,5.0,False
10104,BatchInference,RegionC,RegionE,1099,1099,0.0,70.0,True
26234,BatchInference,RegionC,RegionB,1096,1096,0.0,14.0,True
22746,BatchInference,RegionE,RegionE,1098,1098,0.0,5.0,False
43439,BatchInference,RegionB,RegionD,1099,1099,0.0,60.0,True
48365,BatchInference,RegionB,RegionF,1094,1094,0.0,79.0,True
22910,BatchInference,RegionE,RegionD,1098,1098,0.0,22.0,True
34132,BatchInference,RegionC,RegionD,1097,1097,0.0,58.0,True
19496,BatchInference,RegionB,RegionE,1097,1097,0.0,74.0,True
39582,BatchInference,RegionB,RegionC,1097,1097,0.0,14.0,True
25433,AITraining,RegionD,RegionA,1099,1099,0.0,65.0,True
25746,AITraining,RegionC,RegionB,1094,1094,0.0,14.0,True
6063,BatchInference,RegionC,RegionC,1096,1096,0.0,5.0,False
44190,BatchInference,RegionF,RegionF,1093,1093,0.0,5.0,False
28062,BatchInference,RegionA,RegionC,1095,1095,0.0,15.0,True
1671,BatchInference,RegionE,RegionE,1099,1100,1.0,5.0,False
33031,BatchInference,RegionD,RegionF,1097,1097,0.0,25.0,True
24696,BatchInference,RegionA,RegionD,1098,1098,0.0,65.0,True
29634,BatchInference,RegionE,RegionE,1099,1100,1.0,5.0,False
16239,BatchInference,RegionE,RegionE,1099,1100,1.0,5.0,False
14352,BatchInference,RegionA,RegionE,1094,1094,0.0,78.0,True
23754,BatchInference,RegionC,RegionE,1095,1095,0.0,70.0,True
39224,BatchInference,RegionE,RegionD,1095,1095,0.0,22.0,True
42089,BatchInference,RegionD,RegionF,1095,1095,0.0,25.0,True
47,BatchInference,RegionB,RegionD,1096,1096,0.0,60.0,True
380,BatchInference,RegionA,RegionE,1099,1100,1.0,78.0,True
32259,BatchInference,RegionA,RegionE,1093,1093,0.0,78.0,True
41604,BatchInference,RegionD,RegionD,1096,1096,0.0,5.0,False
3175,AITraining,RegionD,RegionC,1093,1093,0.0,58.0,True
45016,AITraining,RegionF,RegionD,1092,1092,0.0,25.0,True
42874,AITraining,RegionD,RegionE,1093,1093,0.0,22.0,True
6630,AITraining,RegionF,RegionF,1095,1095,0.0,5.0,False
17860,AITraining,RegionF,RegionB,1096,1096,0.0,79.0,True
16634,AITraining,RegionF,RegionA,1093,1093,0.0,82.0,True
532,AITraining,RegionD,RegionD,1094,1094,0.0,5.0,False
16161,BatchInference,RegionE,RegionF,1096,1096,0.0,18.0,True
36308,BatchInference,RegionB,RegionD,1097,1097,0.0,60.0,True
45834,BatchInference,RegionC,RegionA,1098,1098,0.0,15.0,True
47733,BatchInference,RegionA,RegionD,1095,1095,0.0,65.0,True
9684,BatchInference,RegionC,RegionD,1096,1096,0.0,58.0,True
14177,BatchInference,RegionC,RegionF,1094,1094,0.0,76.0,True
4177,BatchInference,RegionF,RegionF,1093,1093,0.0,5.0,False
23837,BatchInference,RegionA,RegionE,1095,1095,0.0,78.0,True
2265,BatchInference,RegionC,RegionC,1098,1098,0.0,5.0,False
33151,AITraining,RegionF,RegionE,1094,1094,0.0,18.0,True
15459,AITraining,RegionF,RegionD,1096,1096,0.0,25.0,True
38598,AITraining,RegionD,RegionF,1096,1096,0.0,25.0,True
28393,AITraining,RegionE,RegionE,1097,1097,0.0,5.0,False
13476,BatchInference,RegionC,RegionF,1092,1092,0.0,76.0,True
23664,BatchInference,RegionD,RegionB,1093,1093,0.0,60.0,True
20204,BatchInference,RegionB,RegionD,1094,1094,0.0,60.0,True
13543,BatchInference,RegionE,RegionD,1093,1093,0.0,22.0,True
16268,BatchInference,RegionA,RegionD,1094,1094,0.0,65.0,True
45446,AITraining,RegionD,RegionD,1094,1094,0.0,5.0,False
9088,AITraining,RegionE,RegionF,1094,1094,0.0,18.0,True
25238,AITraining,RegionE,RegionE,1090,1090,0.0,5.0,False
2820,AITraining,RegionA,RegionB,1095,1095,0.0,12.0,True
29008,AITraining,RegionD,RegionC,1096,1098,2.0,58.0,True
47632,AITraining,RegionE,RegionA,1093,1093,0.0,78.0,True
32632,AITraining,RegionF,RegionA,1096,1098,2.0,82.0,True
5515,AITraining,RegionF,RegionD,1095,1097,2.0,25.0,True
25053,AITraining,RegionD,RegionD,1091,1091,0.0,5.0,False
32747,BatchInference,RegionC,RegionB,1092,1092,0.0,14.0,True
7127,AITraining,RegionE,RegionF,1092,1092,0.0,18.0,True
4130,BatchInference,RegionD,RegionD,1092,1092,0.0,5.0,False
47650,BatchInference,RegionB,RegionD,1092,1092,0.0,60.0,True
17579,AITraining,RegionA,RegionF,1092,1092,0.0,82.0,True
21743,AITraining,RegionF,RegionD,1089,1089,0.0,25.0,True
23365,AITraining,RegionC,RegionB,1089,1089,0.0,14.0,True
27398,AITraining,RegionF,RegionD,1093,1093,0.0,25.0,True
28453,AITraining,RegionF,RegionA,1091,1091,0.0,82.0,True
5770,AITraining,RegionF,RegionF,1095,1098,3.0,5.0,False
37305,AITraining,RegionD,RegionC,1091,1091,0.0,58.0,True
4513,AITraining,RegionC,RegionE,1095,1097,2.0,70.0,True
45556,AITraining,RegionC,RegionE,1092,1092,0.0,70.0,True
20563,AITraining,RegionF,RegionF,1094,1097,3.0,5.0,False
41563,BatchInference,RegionC,RegionF,1090,1090,0.0,76.0,True
16847,BatchInference,RegionC,RegionD,1094,1098,4.0,58.0,True
9897,BatchInference,RegionF,RegionF,1089,1089,0.0,5.0,False
31771,BatchInference,RegionD,RegionE,1091,1091,0.0,22.0,True
40477,BatchInference,RegionE,RegionF,1089,1089,0.0,18.0,True
7342,BatchInference,RegionC,RegionD,1093,1098,5.0,58.0,True
45775,AITraining,RegionE,RegionF,1089,1089,0.0,18.0,True
29155,AITraining,RegionF,RegionD,1092,1092,0.0,25.0,True
8799,AITraining,RegionE,RegionE,1089,1089,0.0,5.0,False
49715,AITraining,RegionD,RegionD,1092,1092,0.0,5.0,False
49806,AITraining,RegionA,RegionD,1092,1098,6.0,65.0,True
10258,AITraining,RegionF,RegionD,1088,1088,0.0,25.0,True
12127,AITraining,RegionF,RegionE,1091,1091,0.0,18.0,True
47033,AITraining,RegionD,RegionE,1092,1097,5.0,22.0,True
37,AITraining,RegionF,RegionF,1093,1097,4.0,5.0,False
11432,AITraining,RegionF,RegionC,1093,1095,2.0,76.0,True
22358,BatchInference,RegionD,RegionD,1091,1091,0.0,5.0,False
49777,AITraining,RegionE,RegionA,1093,1097,4.0,78.0,True
36747,AITraining,RegionD,RegionD,1090,1090,0.0,5.0,False
14503,AITraining,RegionC,RegionF,1093,1098,5.0,76.0,True
32250,AITraining,RegionE,RegionF,1090,1090,0.0,18.0,True
40472,AITraining,RegionB,RegionE,1087,1087,0.0,74.0,True
47923,BatchInference,RegionF,RegionB,1092,1092,0.0,79.0,True
47219,AITraining,RegionE,RegionA,1092,1092,0.0,78.0,True
45903,AITraining,RegionA,RegionA,1088,1088,0.0,5.0,False
48826,AITraining,RegionE,RegionC,1088,1088,0.0,70.0,True
49626,BatchInference,RegionD,RegionD,1089,1089,0.0,5.0,False
48050,BatchInference,RegionB,RegionE,1092,1096,4.0,74.0,True
14879,AITraining,RegionD,RegionD,1086,1086,0.0,5.0,False
25862,AITraining,RegionF,RegionC,1090,1090,0.0,76.0,True
28950,AITraining,RegionE,RegionE,1091,1091,0.0,5.0,False
36871,AITraining,RegionC,RegionE,1091,1096,5.0,70.0,True
36078,BatchInference,RegionB,RegionE,1091,1099,8.0,74.0,True
42772,BatchInference,RegionD,RegionF,1086,1086,0.0,25.0,True
48827,AITraining,RegionF,RegionA,1087,1087,0.0,82.0,True
17496,AITraining,RegionD,RegionE,1089,1089,0.0,22.0,True
21639,BatchInference,RegionF,RegionF,1089,1089,0.0,5.0,False
19651,AITraining,RegionF,RegionF,1086,1086,0.0,5.0,False
2994,AITraining,RegionE,RegionD,1088,1088,0.0,22.0,True
22399,AITraining,RegionF,RegionE,1085,1085,0.0,18.0,True
48080,AITraining,RegionF,RegionC,1091,1092,1.0,76.0,True
21929,AITraining,RegionD,RegionA,1090,1090,0.0,65.0,True
37017,AITraining,RegionD,RegionD,1089,1089,0.0,5.0,False
20092,AITraining,RegionC,RegionD,1085,1085,0.0,58.0,True
22035,AITraining,RegionD,RegionB,1087,1087,0.0,60.0,True
40635,AITraining,RegionF,RegionC,1086,1086,0.0,76.0,True
44233,AITraining,RegionD,RegionF,1087,1087,0.0,25.0,True
33945,AITraining,RegionA,RegionD,1089,1096,7.0,65.0,True
13495,AITraining,RegionD,RegionF,1090,1098,8.0,25.0,True
177,AITraining,RegionC,RegionE,1086,1086,0.0,70.0,True
12507,BatchInference,RegionE,RegionD,1087,1087,0.0,22.0,True
19107,AITraining,RegionF,RegionC,1088,1095,7.0,76.0,True
46958,AITraining,RegionF,RegionA,1087,1087,0.0,82.0,True
4145,BatchInference,RegionA,RegionD,1086,1086,0.0,65.0,True
49262,BatchInference,RegionA,RegionB,1089,1092,3.0,12.0,True
44450,BatchInference,RegionC,RegionE,1087,1087,0.0,70.0,True
47689,BatchInference,RegionB,RegionB,1090,1096,6.0,5.0,False
20351,BatchInference,RegionD,RegionF,1086,1086,0.0,25.0,True
48636,BatchInference,RegionD,RegionC,1090,1101,11.0,58.0,True
45067,BatchInference,RegionD,RegionC,1091,1092,1.0,58.0,True
33859,BatchInference,RegionF,RegionF,1087,1097,10.0,5.0,False
37663,BatchInference,RegionE,RegionE,1089,1100,11.0,5.0,False
37381,AITraining,RegionF,RegionA,1089,1098,9.0,82.0,True
47374,AITraining,RegionD,RegionB,1088,1097,9.0,60.0,True
30764,AITraining,RegionB,RegionC,1090,1092,2.0,14.0,True
28077,AITraining,RegionD,RegionE,1087,1087,0.0,22.0,True
16916,AITraining,RegionF,RegionE,1088,1098,10.0,18.0,True
20769,AITraining,RegionD,RegionF,1088,1167,79.0,25.0,True
7893,AITraining,RegionD,RegionD,1088,1161,73.0,5.0,False
35291,BatchInference,RegionB,RegionD,1088,1098,10.0,60.0,True
9252,BatchInference,RegionD,RegionF,1084,1084,0.0,25.0,True
16445,BatchInference,RegionA,RegionD,1085,1085,0.0,65.0,True
44025,BatchInference,RegionD,RegionD,1084,1084,0.0,5.0,False
5599,BatchInference,RegionD,RegionE,1088,1173,85.0,22.0,True
1851,BatchInference,RegionB,RegionA,1085,1085,0.0,12.0,True
24098,AITraining,RegionF,RegionA,1089,1089,0.0,82.0,True
14056,AITraining,RegionF,RegionD,1086,1086,0.0,25.0,True
6064,AITraining,RegionE,RegionF,1083,1083,0.0,18.0,True
7523,AITraining,RegionA,RegionC,1088,1088,0.0,15.0,True
8474,AITraining,RegionF,RegionC,1089,1152,63.0,76.0,True
34744,BatchInference,RegionE,RegionD,1085,1085,0.0,22.0,True
31577,BatchInference,RegionA,RegionD,1084,1084,0.0,65.0,True
46042,BatchInference,RegionB,RegionF,1088,1152,64.0,79.0,True
35930,AITraining,RegionE,RegionB,1086,1086,0.0,74.0,True
46710,AITraining,RegionB,RegionE,1083,1083,0.0,74.0,True
48383,AITraining,RegionC,RegionB,1088,1140,52.0,14.0,True
14084,AITraining,RegionD,RegionA,1086,1086,0.0,65.0,True
41997,AITraining,RegionE,RegionD,1082,1082,0.0,22.0,True
38077,AITraining,RegionF,RegionC,1085,1085,0.0,76.0,True
21460,BatchInference,RegionD,RegionD,1083,1083,0.0,5.0,False
38655,BatchInference,RegionA,RegionD,1084,1084,0.0,65.0,True
27788,BatchInference,RegionC,RegionD,1084,1084,0.0,58.0,True
2012,BatchInference,RegionE,RegionF,1085,1085,0.0,18.0,True
21505,BatchInference,RegionD,RegionD,1085,1085,0.0,5.0,False
46091,AITraining,RegionE,RegionF,1086,1163,77.0,18.0,True
37761,AITraining,RegionF,RegionD,1083,1083,0.0,25.0,True
23963,AITraining,RegionD,RegionE,1086,1160,74.0,22.0,True
11022,AITraining,RegionD,RegionE,1082,1082,0.0,22.0,True
41376,BatchInference,RegionF,RegionF,1082,1082,0.0,5.0,False
43622,AITraining,RegionD,RegionA,1084,1084,0.0,65.0,True
16377,AITraining,RegionF,RegionF,1082,1082,0.0,5.0,False
35521,AITraining,RegionD,RegionE,1081,1081,0.0,22.0,True
39753,AITraining,RegionD,RegionD,1081,1081,0.0,5.0,False
28423,AITraining,RegionD,RegionB,1082,1082,0.0,60.0,True
20643,AITraining,RegionC,RegionF,1085,1085,0.0,76.0,True
1163,BatchInference,RegionC,RegionC,1082,1082,0.0,5.0,False
28072,BatchInference,RegionD,RegionA,1085,1167,82.0,65.0,True
27279,BatchInference,RegionE,RegionD,1081,1081,0.0,22.0,True
15817,BatchInference,RegionC,RegionD,1084,1084,0.0,58.0,True
24003,BatchInference,RegionB,RegionD,1082,1082,0.0,60.0,True
22398,BatchInference,RegionD,RegionF,1086,1140,54.0,25.0,True
41957,BatchInference,RegionC,RegionE,1084,1084,0.0,70.0,True
32770,AITraining,RegionF,RegionC,1084,1084,0.0,76.0,True
4428,AITraining,RegionD,RegionB,1085,1085,0.0,60.0,True
10557,AITraining,RegionE,RegionD,1081,1081,0.0,22.0,True
13680,AITraining,RegionE,RegionF,1083,1083,0.0,18.0,True
11471,AITraining,RegionF,RegionE,1084,1084,0.0,18.0,True
25535,AITraining,RegionF,RegionF,1079,1079,0.0,5.0,False
28578,BatchInference,RegionE,RegionD,1084,1084,0.0,22.0,True
38339,AITraining,RegionF,RegionE,1078,1078,0.0,18.0,True
48829,AITraining,RegionC,RegionB,1084,1084,0.0,14.0,True
48941,AITraining,RegionD,RegionD,1080,1080,0.0,5.0,False
17040,AITraining,RegionF,RegionD,1083,1083,0.0,25.0,True
28874,AITraining,RegionF,RegionB,1083,1083,0.0,79.0,True
40992,AITraining,RegionD,RegionF,1081,1081,0.0,25.0,True
18854,AITraining,RegionD,RegionF,1083,1149,66.0,25.0,True
37965,BatchInference,RegionF,RegionC,1081,1081,0.0,76.0,True
32519,BatchInference,RegionD,RegionD,1080,1080,0.0,5.0,False
37083,BatchInference,RegionC,RegionD,1079,1079,0.0,58.0,True
24808,AITraining,RegionC,RegionA,1080,1080,0.0,15.0,True
19716,BatchInference,RegionE,RegionF,1079,1079,0.0,18.0,True
17057,BatchInference,RegionC,RegionE,1081,1081,0.0,70.0,True
22,BatchInference,RegionC,RegionF,1083,1123,40.0,76.0,True
10813,BatchInference,RegionD,RegionE,1084,1102,18.0,22.0,True
12568,BatchInference,RegionA,RegionD,1083,1146,63.0,65.0,True
13086,BatchInference,RegionA,RegionD,1079,1079,0.0,65.0,True
46516,BatchInference,RegionC,RegionE,1081,1081,0.0,70.0,True
29964,AITraining,RegionC,RegionC,1079,1079,0.0,5.0,False
47749,AITraining,RegionD,RegionA,1079,1079,0.0,65.0,True
38393,AITraining,RegionC,RegionF,1081,1081,0.0,76.0,True
30052,AITraining,RegionE,RegionD,1077,1077,0.0,22.0,True
9826,AITraining,RegionB,RegionE,1080,1080,0.0,74.0,True
36144,BatchInference,RegionB,RegionE,1082,1082,0.0,74.0,True
42949,AITraining,RegionE,RegionB,1080,1080,0.0,74.0,True
39080,AITraining,RegionF,RegionD,1077,1077,0.0,25.0,True
26561,AITraining,RegionD,RegionF,1077,1077,0.0,25.0,True
49899,AITraining,RegionD,RegionC,1082,1083,1.0,58.0,True
29542,AITraining,RegionF,RegionD,1082,1082,0.0,25.0,True
13911,BatchInference,RegionE,RegionD,1079,1079,0.0,22.0,True
30245,BatchInference,RegionF,RegionE,1079,1079,0.0,18.0,True
25383,BatchInference,RegionE,RegionD,1076,1076,0.0,22.0,True
39676,BatchInference,RegionD,RegionE,1080,1080,0.0,22.0,True
6843,BatchInference,RegionB,RegionE,1077,1077,0.0,74.0,True
8860,BatchInference,RegionE,RegionD,1080,1080,0.0,22.0,True
17682,BatchInference,RegionD,RegionD,1079,1079,0.0,5.0,False
19877,BatchInference,RegionB,RegionD,1078,1078,0.0,60.0,True
